"","year","carrier_name","Category","Value"
"2209","2014","Atlantic Coast Airlines","Carrier Delay",0
"2210","2014","Atlantic Coast Airlines","National Avaiation System Delay",0
"2211","2014","Atlantic Coast Airlines","Security Delay",0
"2212","2014","Atlantic Coast Airlines","Weather Delay",0
"2213","2014","Atlantic Southeast Airlines","On Time",0
"2214","2014","Atlantic Southeast Airlines","Late Arrival",0
"2215","2014","Atlantic Southeast Airlines","Cancelled / Diverted",0
"2216","2014","Atlantic Southeast Airlines","Carrier Delay",0
"2217","2014","Atlantic Southeast Airlines","National Avaiation System Delay",0
"2218","2014","Atlantic Southeast Airlines","Security Delay",0
"2219","2014","Atlantic Southeast Airlines","Weather Delay",0
"2220","2014","Comair Inc.","On Time",0
"2221","2014","Comair Inc.","Late Arrival",0
"2222","2014","Comair Inc.","Cancelled / Diverted",0
"2223","2014","Comair Inc.","Carrier Delay",0
"2224","2014","Comair Inc.","National Avaiation System Delay",0
"2225","2014","Comair Inc.","Security Delay",0
"2226","2014","Comair Inc.","Weather Delay",0
"2227","2014","Continental Air Lines Inc.","On Time",0
"2228","2014","Continental Air Lines Inc.","Late Arrival",0
"2229","2014","Continental Air Lines Inc.","Cancelled / Diverted",0
"2230","2014","Continental Air Lines Inc.","National Avaiation System Delay",0
"2231","2014","Continental Air Lines Inc.","Security Delay",0
"2232","2014","Continental Air Lines Inc.","Carrier Delay",0
"2233","2014","Continental Air Lines Inc.","Weather Delay",0
"2234","2014","Delta Air Lines Inc.","Weather Delay",0.680652194283929
"2235","2014","Delta Air Lines Inc.","On Time",83.7121349367484
"2236","2014","Delta Air Lines Inc.","National Avaiation System Delay",5.52052475402155
"2237","2014","Delta Air Lines Inc.","Cancelled / Diverted",0.983913790410745
"2238","2014","Delta Air Lines Inc.","Carrier Delay",4.92807246603155
"2239","2014","Delta Air Lines Inc.","Late Arrival",4.16952803373419
"2240","2014","Delta Air Lines Inc.","Security Delay",0.00519006715602062
"2241","2014","Endeavor Air Inc.","National Avaiation System Delay",0
"2242","2014","Endeavor Air Inc.","On Time",0
"2243","2014","Endeavor Air Inc.","Late Arrival",0
"2244","2014","Endeavor Air Inc.","Cancelled / Diverted",0
"2245","2014","Endeavor Air Inc.","Carrier Delay",0
"2246","2014","Endeavor Air Inc.","Security Delay",0
"2247","2014","Endeavor Air Inc.","Weather Delay",0
"2248","2014","Envoy Air","Weather Delay",1.17420877859466
"2249","2014","Envoy Air","Carrier Delay",5.83263412501025
"2250","2014","Envoy Air","On Time",69.6281669354178
"2251","2014","Envoy Air","National Avaiation System Delay",9.35097980267293
"2252","2014","Envoy Air","Security Delay",0.0469915821695045
"2253","2014","Envoy Air","Cancelled / Diverted",4.63083167072071
"2254","2014","Envoy Air","Late Arrival",9.33620418705075
"2255","2014","ExpressJet Airlines Inc.","Cancelled / Diverted",5.2849694105574
"2256","2014","ExpressJet Airlines Inc.","On Time",70.7490003950316
"2257","2014","ExpressJet Airlines Inc.","Weather Delay",0.369459535495269
"2258","2014","ExpressJet Airlines Inc.","Security Delay",0.00805223163722393
"2259","2014","ExpressJet Airlines Inc.","Carrier Delay",6.56032395509758
"2260","2014","ExpressJet Airlines Inc.","National Avaiation System Delay",7.24297069623233
"2261","2014","ExpressJet Airlines Inc.","Late Arrival",9.7852091991353
"2262","2014","Frontier Airlines Inc.","Cancelled / Diverted",0.591992886725788
"2263","2014","Frontier Airlines Inc.","National Avaiation System Delay",12.9653110887521
"2264","2014","Frontier Airlines Inc.","Carrier Delay",4.65336827573297
"2265","2014","Frontier Airlines Inc.","Weather Delay",0.272866602709596
"2266","2014","Frontier Airlines Inc.","Security Delay",0
"2267","2014","Frontier Airlines Inc.","On Time",74.0739874113766
"2268","2014","Frontier Airlines Inc.","Late Arrival",7.44213445024218
"2269","2014","Hawaiian Airlines Inc.","Weather Delay",0.0991409302574533
"2270","2014","Hawaiian Airlines Inc.","Cancelled / Diverted",0.315795107852058
"2271","2014","Hawaiian Airlines Inc.","Carrier Delay",4.67205480918482
"2272","2014","Hawaiian Airlines Inc.","Late Arrival",2.67162661242841
"2273","2014","Hawaiian Airlines Inc.","National Avaiation System Delay",0.344457528234224
"2274","2014","Hawaiian Airlines Inc.","Security Delay",0.0086174597227426
"2275","2014","Hawaiian Airlines Inc.","On Time",91.8883476957662
"2276","2014","Independence Air","On Time",0
"2277","2014","Independence Air","Late Arrival",0
"2278","2014","Independence Air","Cancelled / Diverted",0
"2279","2014","Independence Air","Carrier Delay",0
"2280","2014","Independence Air","National Avaiation System Delay",0
"2281","2014","Independence Air","Security Delay",0
"2282","2014","Independence Air","Weather Delay",0
"2283","2014","JetBlue Airways","Late Arrival",6.98253054751234
"2284","2014","JetBlue Airways","Weather Delay",0.50272134180774
"2285","2014","JetBlue Airways","Carrier Delay",6.40130880721526
"2286","2014","JetBlue Airways","On Time",75.4258229105341
"2287","2014","JetBlue Airways","Cancelled / Diverted",2.70972754542578
"2288","2014","JetBlue Airways","National Avaiation System Delay",7.9001734129511
"2289","2014","JetBlue Airways","Security Delay",0.0777915279963795
"2290","2014","Mesa Airlines Inc.","On Time",0
"2291","2014","Mesa Airlines Inc.","Late Arrival",0
"2292","2014","Mesa Airlines Inc.","National Avaiation System Delay",0
"2293","2014","Mesa Airlines Inc.","Cancelled / Diverted",0
"2294","2014","Mesa Airlines Inc.","Security Delay",0
"2295","2014","Mesa Airlines Inc.","Carrier Delay",0
"2296","2014","Mesa Airlines Inc.","Weather Delay",0
"2297","2014","Northwest Airlines Inc.","On Time",0
"2298","2014","Northwest Airlines Inc.","Late Arrival",0
"2299","2014","Northwest Airlines Inc.","Cancelled / Diverted",0
"2300","2014","Northwest Airlines Inc.","National Avaiation System Delay",0
"2301","2014","Northwest Airlines Inc.","Security Delay",0
"2302","2014","Northwest Airlines Inc.","Carrier Delay",0
"2303","2014","Northwest Airlines Inc.","Weather Delay",0
"2304","2014","Pinnacle Airlines Inc.","Late Arrival",0
"2305","2014","Pinnacle Airlines Inc.","On Time",0
"2306","2014","Pinnacle Airlines Inc.","Cancelled / Diverted",0
"2307","2014","Pinnacle Airlines Inc.","Carrier Delay",0
"2308","2014","Pinnacle Airlines Inc.","National Avaiation System Delay",0
"2309","2014","Pinnacle Airlines Inc.","Security Delay",0
"2310","2014","Pinnacle Airlines Inc.","Weather Delay",0
"2311","2014","SkyWest Airlines Inc.","Late Arrival",9.23175086333599
"2312","2014","SkyWest Airlines Inc.","On Time",76.3503847289443
"2313","2014","SkyWest Airlines Inc.","Cancelled / Diverted",3.25514779888064
"2314","2014","SkyWest Airlines Inc.","Security Delay",0.0315205316551093
"2315","2014","SkyWest Airlines Inc.","National Avaiation System Delay",5.90113192034961
"2316","2014","SkyWest Airlines Inc.","Carrier Delay",4.88300553481157
"2317","2014","SkyWest Airlines Inc.","Weather Delay",0.347084721929958
"2318","2014","Southwest Airlines Co.","Weather Delay",0.501512387273302
"2319","2014","Southwest Airlines Co.","Late Arrival",13.1258435613507
"2320","2014","Southwest Airlines Co.","Security Delay",0.0335789987170461
"2321","2014","Southwest Airlines Co.","Cancelled / Diverted",1.52353969282321
"2322","2014","Southwest Airlines Co.","National Avaiation System Delay",4.06598656771945
"2323","2014","Southwest Airlines Co.","Carrier Delay",7.7391500153665
"2324","2014","Southwest Airlines Co.","On Time",73.010378560793
"2325","2014","Spirit Air Lines","On Time",0
"2326","2014","Spirit Air Lines","Late Arrival",0
"2327","2014","Spirit Air Lines","Cancelled / Diverted",0
"2328","2014","Spirit Air Lines","Carrier Delay",0
"2329","2014","Spirit Air Lines","National Avaiation System Delay",0
"2330","2014","Spirit Air Lines","Weather Delay",0
"2331","2014","Spirit Air Lines","Security Delay",0
"2332","2014","United Air Lines Inc.","Weather Delay",0.74104812695531
"2333","2014","United Air Lines Inc.","Security Delay",0.00132717900504125
"2334","2014","United Air Lines Inc.","Carrier Delay",7.40176646512457
"2335","2014","United Air Lines Inc.","Late Arrival",6.43814737968261
"2336","2014","United Air Lines Inc.","National Avaiation System Delay",7.69906671961875
"2337","2014","United Air Lines Inc.","On Time",75.9890016371918
"2338","2014","United Air Lines Inc.","Cancelled / Diverted",1.72958778427972
"2339","2014","US Airways Inc.","Weather Delay",0.397885039730867
"2340","2014","US Airways Inc.","Cancelled / Diverted",1.80434808821579
"2341","2014","US Airways Inc.","On Time",80.6885075904646
"2342","2014","US Airways Inc.","Late Arrival",4.05264008295853
"2343","2014","US Airways Inc.","Carrier Delay",5.69742804432494
"2344","2014","US Airways Inc.","National Avaiation System Delay",7.27436364294069
"2345","2014","US Airways Inc.","Security Delay",0.0848878009959847
"2346","2014","Virgin America","Carrier Delay",3.26562336984872
"2347","2014","Virgin America","Cancelled / Diverted",0.78942792557816
"2348","2014","Virgin America","Late Arrival",5.12802990784211
"2349","2014","Virgin America","Security Delay",0.0816727525647713
"2350","2014","Virgin America","National Avaiation System Delay",7.11790992870805
"2351","2014","Virgin America","Weather Delay",2.14084507042254
"2352","2014","Virgin America","On Time",81.4762649973918
"2353","2015","AirTran Airways Corporation","On Time",0
"2354","2015","AirTran Airways Corporation","Late Arrival",0
"2355","2015","AirTran Airways Corporation","Cancelled / Diverted",0
"2356","2015","AirTran Airways Corporation","Carrier Delay",0
"2357","2015","AirTran Airways Corporation","Weather Delay",0
"2358","2015","AirTran Airways Corporation","National Avaiation System Delay",0
"2359","2015","AirTran Airways Corporation","Security Delay",0
"2360","2015","Alaska Airlines Inc.","On Time",86.4167260797236
"2361","2015","Alaska Airlines Inc.","National Avaiation System Delay",5.24471223793045
"2362","2015","Alaska Airlines Inc.","Weather Delay",0.325519791793463
"2363","2015","Alaska Airlines Inc.","Late Arrival",3.80788425756864
"2364","2015","Alaska Airlines Inc.","Carrier Delay",3.48331507468656
"2365","2015","Alaska Airlines Inc.","Security Delay",0.0946841254108195
"2366","2015","Alaska Airlines Inc.","Cancelled / Diverted",0.627170025678033
"2367","2015","Aloha Airlines Inc.","On Time",0
"2368","2015","Aloha Airlines Inc.","Late Arrival",0
"2369","2015","Aloha Airlines Inc.","Cancelled / Diverted",0
"2370","2015","Aloha Airlines Inc.","Carrier Delay",0
"2371","2015","Aloha Airlines Inc.","National Avaiation System Delay",0
"2372","2015","Aloha Airlines Inc.","Weather Delay",0
"2373","2015","Aloha Airlines Inc.","Security Delay",0
"2374","2015","American Airlines Inc.","Carrier Delay",5.84535058623881
"2375","2015","American Airlines Inc.","On Time",80.2574161414026
"2376","2015","American Airlines Inc.","Cancelled / Diverted",1.79742253272799
"2377","2015","American Airlines Inc.","Late Arrival",5.47545400449597
"2378","2015","American Airlines Inc.","National Avaiation System Delay",5.83991107242033
"2379","2015","American Airlines Inc.","Security Delay",0.0528413849341032
"2380","2015","American Airlines Inc.","Weather Delay",0.731604277780227
"2381","2015","American Eagle Airlines Inc.","On Time",0
"2382","2015","American Eagle Airlines Inc.","Late Arrival",0
"2383","2015","American Eagle Airlines Inc.","Cancelled / Diverted",0
"2384","2015","American Eagle Airlines Inc.","Carrier Delay",0
"2385","2015","American Eagle Airlines Inc.","National Avaiation System Delay",0
"2386","2015","American Eagle Airlines Inc.","Security Delay",0
"2387","2015","American Eagle Airlines Inc.","Weather Delay",0
"2388","2015","America West Airlines Inc.","On Time",0
"2389","2015","America West Airlines Inc.","Late Arrival",0
"2390","2015","America West Airlines Inc.","Cancelled / Diverted",0
"2391","2015","America West Airlines Inc.","National Avaiation System Delay",0
"2392","2015","America West Airlines Inc.","Security Delay",0
"2393","2015","America West Airlines Inc.","Weather Delay",0
"2394","2015","America West Airlines Inc.","Carrier Delay",0
"2395","2015","ATA Airlines","On Time",0
"2396","2015","ATA Airlines","Late Arrival",0
"2397","2015","ATA Airlines","Cancelled / Diverted",0
"2398","2015","ATA Airlines","Carrier Delay",0
"2399","2015","ATA Airlines","Security Delay",0
"2400","2015","ATA Airlines","National Avaiation System Delay",0
"2401","2015","ATA Airlines","Weather Delay",0
"2402","2015","Atlantic Coast Airlines","On Time",0
"2403","2015","Atlantic Coast Airlines","Late Arrival",0
"2404","2015","Atlantic Coast Airlines","Cancelled / Diverted",0
"2405","2015","Atlantic Coast Airlines","Security Delay",0
"2406","2015","Atlantic Coast Airlines","Carrier Delay",0
"2407","2015","Atlantic Coast Airlines","National Avaiation System Delay",0
"2408","2015","Atlantic Coast Airlines","Weather Delay",0
"2409","2015","Atlantic Southeast Airlines","On Time",0
"2410","2015","Atlantic Southeast Airlines","Cancelled / Diverted",0
"2411","2015","Atlantic Southeast Airlines","Carrier Delay",0
"2412","2015","Atlantic Southeast Airlines","Late Arrival",0
"2413","2015","Atlantic Southeast Airlines","National Avaiation System Delay",0
"2414","2015","Atlantic Southeast Airlines","Security Delay",0
"2415","2015","Atlantic Southeast Airlines","Weather Delay",0
"2416","2015","Comair Inc.","On Time",0
"2417","2015","Comair Inc.","Late Arrival",0
"2418","2015","Comair Inc.","Cancelled / Diverted",0
"2419","2015","Comair Inc.","National Avaiation System Delay",0
"2420","2015","Comair Inc.","Carrier Delay",0
"2421","2015","Comair Inc.","Security Delay",0
"2422","2015","Comair Inc.","Weather Delay",0
"2423","2015","Continental Air Lines Inc.","National Avaiation System Delay",0
"2424","2015","Continental Air Lines Inc.","On Time",0
"2425","2015","Continental Air Lines Inc.","Late Arrival",0
"2426","2015","Continental Air Lines Inc.","Cancelled / Diverted",0
"2427","2015","Continental Air Lines Inc.","Carrier Delay",0
"2428","2015","Continental Air Lines Inc.","Security Delay",0
"2429","2015","Continental Air Lines Inc.","Weather Delay",0
"2430","2015","Delta Air Lines Inc.","On Time",85.8851830328549
"2431","2015","Delta Air Lines Inc.","Late Arrival",3.8219427068289
"2432","2015","Delta Air Lines Inc.","Weather Delay",0.722713473633975
"2433","2015","Delta Air Lines Inc.","Cancelled / Diverted",0.640041284147047
"2434","2015","Delta Air Lines Inc.","Security Delay",0.00590947857071908
"2435","2015","Delta Air Lines Inc.","Carrier Delay",4.40017079945792
"2436","2015","Delta Air Lines Inc.","National Avaiation System Delay",4.52404379133695
"2437","2015","Endeavor Air Inc.","On Time",0
"2438","2015","Endeavor Air Inc.","Late Arrival",0
"2439","2015","Endeavor Air Inc.","Cancelled / Diverted",0
"2440","2015","Endeavor Air Inc.","National Avaiation System Delay",0
"2441","2015","Endeavor Air Inc.","Security Delay",0
"2442","2015","Endeavor Air Inc.","Carrier Delay",0
"2443","2015","Endeavor Air Inc.","Weather Delay",0
"2444","2015","Envoy Air","National Avaiation System Delay",6.28380680853952
"2445","2015","Envoy Air","Cancelled / Diverted",5.37589519057801
"2446","2015","Envoy Air","Carrier Delay",5.37176458609103
"2447","2015","Envoy Air","Late Arrival",7.35011709601874
"2448","2015","Envoy Air","Security Delay",0.0624206632046974
"2449","2015","Envoy Air","Weather Delay",1.48204867121474
"2450","2015","Envoy Air","On Time",74.0739232257408
"2451","2015","ExpressJet Airlines Inc.","Carrier Delay",5.43525526376061
"2452","2015","ExpressJet Airlines Inc.","Cancelled / Diverted",3.01148472753275
"2453","2015","ExpressJet Airlines Inc.","Weather Delay",0.288474886227943
"2454","2015","ExpressJet Airlines Inc.","On Time",77.8996358245174
"2455","2015","ExpressJet Airlines Inc.","Late Arrival",6.99724988941863
"2456","2015","ExpressJet Airlines Inc.","Security Delay",0
"2457","2015","ExpressJet Airlines Inc.","National Avaiation System Delay",6.36799906289938
"2458","2015","Frontier Airlines Inc.","Cancelled / Diverted",0.821260293275794
"2459","2015","Frontier Airlines Inc.","Late Arrival",7.65508168567528
"2460","2015","Frontier Airlines Inc.","National Avaiation System Delay",12.3603637324409
"2461","2015","Frontier Airlines Inc.","Carrier Delay",5.68032498128495
"2462","2015","Frontier Airlines Inc.","Security Delay",0
"2463","2015","Frontier Airlines Inc.","Weather Delay",0.25208067286098
"2464","2015","Frontier Airlines Inc.","On Time",73.230877625611
"2465","2015","Hawaiian Airlines Inc.","Weather Delay",0.400251730648206
"2466","2015","Hawaiian Airlines Inc.","Late Arrival",4.47402716593245
"2467","2015","Hawaiian Airlines Inc.","On Time",88.3981015313614
"2468","2015","Hawaiian Airlines Inc.","Security Delay",0.0167295993287183
"2469","2015","Hawaiian Airlines Inc.","National Avaiation System Delay",0.270911999160898
"2470","2015","Hawaiian Airlines Inc.","Cancelled / Diverted",0.302863436123348
"2471","2015","Hawaiian Airlines Inc.","Carrier Delay",6.13706209355989
"2472","2015","Independence Air","On Time",0
"2473","2015","Independence Air","Cancelled / Diverted",0
"2474","2015","Independence Air","Carrier Delay",0
"2475","2015","Independence Air","National Avaiation System Delay",0
"2476","2015","Independence Air","Late Arrival",0
"2477","2015","Independence Air","Security Delay",0
"2478","2015","Independence Air","Weather Delay",0
"2479","2015","JetBlue Airways","National Avaiation System Delay",7.215223480423
"2480","2015","JetBlue Airways","Carrier Delay",6.93817965309607
"2481","2015","JetBlue Airways","Security Delay",0.084423025074144
"2482","2015","JetBlue Airways","Cancelled / Diverted",1.8745693658069
"2483","2015","JetBlue Airways","Late Arrival",7.45797010275306
"2484","2015","JetBlue Airways","On Time",75.9664929151314
"2485","2015","JetBlue Airways","Weather Delay",0.463051586231689
"2486","2015","Mesa Airlines Inc.","On Time",0
"2487","2015","Mesa Airlines Inc.","Late Arrival",0
"2488","2015","Mesa Airlines Inc.","Cancelled / Diverted",0
"2489","2015","Mesa Airlines Inc.","Carrier Delay",0
"2490","2015","Mesa Airlines Inc.","National Avaiation System Delay",0
"2491","2015","Mesa Airlines Inc.","Security Delay",0
"2492","2015","Mesa Airlines Inc.","Weather Delay",0
"2493","2015","Northwest Airlines Inc.","On Time",0
"2494","2015","Northwest Airlines Inc.","Late Arrival",0
"2495","2015","Northwest Airlines Inc.","Cancelled / Diverted",0
"2496","2015","Northwest Airlines Inc.","Carrier Delay",0
"2497","2015","Northwest Airlines Inc.","National Avaiation System Delay",0
"2498","2015","Northwest Airlines Inc.","Security Delay",0
"2499","2015","Northwest Airlines Inc.","Weather Delay",0
"2500","2015","Pinnacle Airlines Inc.","Late Arrival",0
"2501","2015","Pinnacle Airlines Inc.","Cancelled / Diverted",0
"2502","2015","Pinnacle Airlines Inc.","On Time",0
"2503","2015","Pinnacle Airlines Inc.","Carrier Delay",0
"2504","2015","Pinnacle Airlines Inc.","Security Delay",0
"2505","2015","Pinnacle Airlines Inc.","National Avaiation System Delay",0
"2506","2015","Pinnacle Airlines Inc.","Weather Delay",0
"2507","2015","SkyWest Airlines Inc.","Carrier Delay",4.63481725225715
"2508","2015","SkyWest Airlines Inc.","Late Arrival",7.72124680463396
"2509","2015","SkyWest Airlines Inc.","Weather Delay",0.481704829761775
"2510","2015","SkyWest Airlines Inc.","Cancelled / Diverted",1.96107092352877
"2511","2015","SkyWest Airlines Inc.","On Time",79.7174140650495
"2512","2015","SkyWest Airlines Inc.","National Avaiation System Delay",5.44610709235288
"2513","2015","SkyWest Airlines Inc.","Security Delay",0.0376594283694115
"2514","2015","Southwest Airlines Co.","Late Arrival",8.96387857558911
"2515","2015","Southwest Airlines Co.","Weather Delay",0.528513180991477
"2516","2015","Southwest Airlines Co.","Cancelled / Diverted",1.54154003431456
"2517","2015","Southwest Airlines Co.","On Time",79.7062261511822
"2518","2015","Southwest Airlines Co.","Security Delay",0.026608445502851
"2519","2015","Southwest Airlines Co.","Carrier Delay",5.87170475213079
"2520","2015","Southwest Airlines Co.","National Avaiation System Delay",3.36153044525718
"2521","2015","Spirit Air Lines","Cancelled / Diverted",1.86234334932143
"2522","2015","Spirit Air Lines","On Time",68.9833786282044
"2523","2015","Spirit Air Lines","National Avaiation System Delay",14.4302302796923
"2524","2015","Spirit Air Lines","Security Delay",0.120055546562843
"2525","2015","Spirit Air Lines","Late Arrival",7.5497661421549
"2526","2015","Spirit Air Lines","Carrier Delay",6.62982305182358
"2527","2015","Spirit Air Lines","Weather Delay",0.42436040518321
"2528","2015","United Air Lines Inc.","Late Arrival",6.41895552457424
"2529","2015","United Air Lines Inc.","National Avaiation System Delay",5.6845263833492
"2530","2015","United Air Lines Inc.","Carrier Delay",7.39659080552932
"2531","2015","United Air Lines Inc.","Weather Delay",0.801263468955234
"2532","2015","United Air Lines Inc.","Cancelled / Diverted",1.54365812655243
"2533","2015","United Air Lines Inc.","Security Delay",0.00455864873197434
"2534","2015","United Air Lines Inc.","On Time",78.1504800057395
"2535","2015","US Airways Inc.","Cancelled / Diverted",2.26052386583801
"2536","2015","US Airways Inc.","Carrier Delay",5.77861258586418
"2537","2015","US Airways Inc.","Late Arrival",4.44633771985004
"2538","2015","US Airways Inc.","Weather Delay",0.405736859321138
"2539","2015","US Airways Inc.","On Time",79.3468032106283
"2540","2015","US Airways Inc.","Security Delay",0.0820370882922779
"2541","2015","US Airways Inc.","National Avaiation System Delay",7.67998892886798
"2542","2015","Virgin America","Cancelled / Diverted",1.05810703843109
"2543","2015","Virgin America","National Avaiation System Delay",6.4595415407977
"2544","2015","Virgin America","Late Arrival",6.81325622344636
"2545","2015","Virgin America","On Time",79.9153514369255
"2546","2015","Virgin America","Weather Delay",1.78734471673425
"2547","2015","Virgin America","Carrier Delay",3.89535240618387
"2548","2015","Virgin America","Security Delay",0.0712243348464533
"2549","2016","AirTran Airways Corporation","On Time",0
"2550","2016","AirTran Airways Corporation","Late Arrival",0
"2551","2016","AirTran Airways Corporation","Cancelled / Diverted",0
"2552","2016","AirTran Airways Corporation","Carrier Delay",0
"2553","2016","AirTran Airways Corporation","National Avaiation System Delay",0
"2554","2016","AirTran Airways Corporation","Security Delay",0
"2555","2016","AirTran Airways Corporation","Weather Delay",0
"2556","2016","Alaska Airlines Inc.","Cancelled / Diverted",0.714688628158845
"2557","2016","Alaska Airlines Inc.","Late Arrival",3.10323217509025
"2558","2016","Alaska Airlines Inc.","National Avaiation System Delay",5.60657716606498
"2559","2016","Alaska Airlines Inc.","Carrier Delay",2.8993851534296
"2560","2016","Alaska Airlines Inc.","Weather Delay",0.260102662454874
"2561","2016","Alaska Airlines Inc.","On Time",87.329083935018
"2562","2016","Alaska Airlines Inc.","Security Delay",0.0870148916967509
"2563","2016","Aloha Airlines Inc.","On Time",0
"2564","2016","Aloha Airlines Inc.","Late Arrival",0
"2565","2016","Aloha Airlines Inc.","Cancelled / Diverted",0
"2566","2016","Aloha Airlines Inc.","Carrier Delay",0
"2567","2016","Aloha Airlines Inc.","National Avaiation System Delay",0
"2568","2016","Aloha Airlines Inc.","Weather Delay",0
"2569","2016","Aloha Airlines Inc.","Security Delay",0
"2570","2016","American Airlines Inc.","Security Delay",0.0529746504624415
"2571","2016","American Airlines Inc.","Weather Delay",0.632916126294978
"2572","2016","American Airlines Inc.","Carrier Delay",5.85415213221738
"2573","2016","American Airlines Inc.","Cancelled / Diverted",1.43051786014998
"2574","2016","American Airlines Inc.","On Time",79.3836810301653
"2575","2016","American Airlines Inc.","Late Arrival",5.87894617132535
"2576","2016","American Airlines Inc.","National Avaiation System Delay",6.76681202938456
"2577","2016","American Eagle Airlines Inc.","On Time",0
"2578","2016","American Eagle Airlines Inc.","Late Arrival",0
"2579","2016","American Eagle Airlines Inc.","Cancelled / Diverted",0
"2580","2016","American Eagle Airlines Inc.","Carrier Delay",0
"2581","2016","American Eagle Airlines Inc.","Weather Delay",0
"2582","2016","American Eagle Airlines Inc.","Security Delay",0
"2583","2016","American Eagle Airlines Inc.","National Avaiation System Delay",0
"2584","2016","America West Airlines Inc.","On Time",0
"2585","2016","America West Airlines Inc.","Late Arrival",0
"2586","2016","America West Airlines Inc.","Cancelled / Diverted",0
"2587","2016","America West Airlines Inc.","Security Delay",0
"2588","2016","America West Airlines Inc.","Carrier Delay",0
"2589","2016","America West Airlines Inc.","National Avaiation System Delay",0
"2590","2016","America West Airlines Inc.","Weather Delay",0
"2591","2016","ATA Airlines","On Time",0
"2592","2016","ATA Airlines","Late Arrival",0
"2593","2016","ATA Airlines","Cancelled / Diverted",0
"2594","2016","ATA Airlines","Carrier Delay",0
"2595","2016","ATA Airlines","Security Delay",0
"2596","2016","ATA Airlines","Weather Delay",0
"2597","2016","ATA Airlines","National Avaiation System Delay",0
"2598","2016","Atlantic Coast Airlines","On Time",0
"2599","2016","Atlantic Coast Airlines","Late Arrival",0
"2600","2016","Atlantic Coast Airlines","Cancelled / Diverted",0
"2601","2016","Atlantic Coast Airlines","Security Delay",0
"2602","2016","Atlantic Coast Airlines","Weather Delay",0
"2603","2016","Atlantic Coast Airlines","Carrier Delay",0
"2604","2016","Atlantic Coast Airlines","National Avaiation System Delay",0
"2605","2016","Atlantic Southeast Airlines","On Time",0
"2606","2016","Atlantic Southeast Airlines","Late Arrival",0
"2607","2016","Atlantic Southeast Airlines","Cancelled / Diverted",0
"2608","2016","Atlantic Southeast Airlines","Carrier Delay",0
"2609","2016","Atlantic Southeast Airlines","Weather Delay",0
"2610","2016","Atlantic Southeast Airlines","National Avaiation System Delay",0
"2611","2016","Atlantic Southeast Airlines","Security Delay",0
"2612","2016","Comair Inc.","On Time",0
"2613","2016","Comair Inc.","Late Arrival",0
"2614","2016","Comair Inc.","Cancelled / Diverted",0
"2615","2016","Comair Inc.","National Avaiation System Delay",0
"2616","2016","Comair Inc.","Carrier Delay",0
"2617","2016","Comair Inc.","Security Delay",0
"2618","2016","Comair Inc.","Weather Delay",0
"2619","2016","Continental Air Lines Inc.","National Avaiation System Delay",0
"2620","2016","Continental Air Lines Inc.","On Time",0
"2621","2016","Continental Air Lines Inc.","Late Arrival",0
"2622","2016","Continental Air Lines Inc.","Cancelled / Diverted",0
"2623","2016","Continental Air Lines Inc.","Carrier Delay",0
"2624","2016","Continental Air Lines Inc.","Security Delay",0
"2625","2016","Continental Air Lines Inc.","Weather Delay",0
"2626","2016","Delta Air Lines Inc.","National Avaiation System Delay",4.23739360560761
"2627","2016","Delta Air Lines Inc.","Carrier Delay",4.41875770797164
"2628","2016","Delta Air Lines Inc.","Security Delay",0.0100612736332642
"2629","2016","Delta Air Lines Inc.","Weather Delay",0.544992879947461
"2630","2016","Delta Air Lines Inc.","On Time",86.4764518079731
"2631","2016","Delta Air Lines Inc.","Cancelled / Diverted",0.633977280855187
"2632","2016","Delta Air Lines Inc.","Late Arrival",3.67838820217048
"2633","2016","Endeavor Air Inc.","On Time",0
"2634","2016","Endeavor Air Inc.","Late Arrival",0
"2635","2016","Endeavor Air Inc.","Cancelled / Diverted",0
"2636","2016","Endeavor Air Inc.","National Avaiation System Delay",0
"2637","2016","Endeavor Air Inc.","Carrier Delay",0
"2638","2016","Endeavor Air Inc.","Security Delay",0
"2639","2016","Endeavor Air Inc.","Weather Delay",0
"2640","2016","Envoy Air","On Time",0
"2641","2016","Envoy Air","Late Arrival",0
"2642","2016","Envoy Air","Cancelled / Diverted",0
"2643","2016","Envoy Air","Carrier Delay",0
"2644","2016","Envoy Air","National Avaiation System Delay",0
"2645","2016","Envoy Air","Security Delay",0
"2646","2016","Envoy Air","Weather Delay",0
"2647","2016","ExpressJet Airlines Inc.","National Avaiation System Delay",5.32914179340067
"2648","2016","ExpressJet Airlines Inc.","Security Delay",0
"2649","2016","ExpressJet Airlines Inc.","Late Arrival",6.53676966286414
"2650","2016","ExpressJet Airlines Inc.","Carrier Delay",5.36131359358356
"2651","2016","ExpressJet Airlines Inc.","Cancelled / Diverted",2.74242396469167
"2652","2016","ExpressJet Airlines Inc.","Weather Delay",0.220636307534385
"2653","2016","ExpressJet Airlines Inc.","On Time",79.8097309715696
"2654","2016","Frontier Airlines Inc.","Cancelled / Diverted",1.39716781783202
"2655","2016","Frontier Airlines Inc.","Weather Delay",0.291544453906078
"2656","2016","Frontier Airlines Inc.","On Time",76.0168627327299
"2657","2016","Frontier Airlines Inc.","Late Arrival",7.68454915318384
"2658","2016","Frontier Airlines Inc.","Carrier Delay",5.79640668201554
