"Carrier Name","Year","Category","Value"
"Southwest Airlines Co.","2011","Cancelled / Diverted",1.24762376948682
"Southwest Airlines Co.","2011","Carrier Delay",5.00299727355399
"Southwest Airlines Co.","2011","Weather Delay",0.460502873973473
"Southwest Airlines Co.","2011","Late Arrival",9.12790068849035
"Southwest Airlines Co.","2012","National Avaiation System Delay",2.75748749490371
"Southwest Airlines Co.","2012","Security Delay",0.071021055907973
"Southwest Airlines Co.","2012","Cancelled / Diverted",1.00479161095451
"Southwest Airlines Co.","2012","Carrier Delay",4.88962460599631
"Southwest Airlines Co.","2012","Weather Delay",0.408630160407177
"Southwest Airlines Co.","2012","Late Arrival",7.7402727667279
"Southwest Airlines Co.","2013","National Avaiation System Delay",3.99707173583891
"Southwest Airlines Co.","2013","Security Delay",0.0741086968826501
"Southwest Airlines Co.","2013","Cancelled / Diverted",0.932251057748093
"Southwest Airlines Co.","2013","Carrier Delay",6.56630382487371
"Southwest Airlines Co.","2013","Weather Delay",0.501593697377917
"Southwest Airlines Co.","2013","Late Arrival",11.2314283844401
"Southwest Airlines Co.","2014","National Avaiation System Delay",4.06598656771945
"Southwest Airlines Co.","2014","Security Delay",0.0335789987170461
"Southwest Airlines Co.","2014","Cancelled / Diverted",1.52353969282321
"Southwest Airlines Co.","2014","Carrier Delay",7.7391500153665
"Southwest Airlines Co.","2014","Weather Delay",0.501512387273302
"Southwest Airlines Co.","2014","Late Arrival",13.1258435613507
"Southwest Airlines Co.","2015","National Avaiation System Delay",3.36153044525718
"Southwest Airlines Co.","2015","Security Delay",0.026608445502851
"Southwest Airlines Co.","2015","Cancelled / Diverted",1.54154003431456
"Southwest Airlines Co.","2015","Carrier Delay",5.87170475213079
"Southwest Airlines Co.","2015","Weather Delay",0.528513180991477
"Southwest Airlines Co.","2015","Late Arrival",8.96387857558911
"Southwest Airlines Co.","2016","National Avaiation System Delay",3.78743524153407
"Southwest Airlines Co.","2016","Security Delay",0.0356244670797664
"Southwest Airlines Co.","2016","Cancelled / Diverted",1.45677689842733
"Southwest Airlines Co.","2016","Carrier Delay",5.00714228546979
"Southwest Airlines Co.","2016","Weather Delay",0.483248989567846
"Southwest Airlines Co.","2016","Late Arrival",8.43344768993508
"Southwest Airlines Co.","2017","National Avaiation System Delay",5.21664553914488
"Southwest Airlines Co.","2017","Security Delay",0.0169806314672327
"Southwest Airlines Co.","2017","Cancelled / Diverted",1.98058233346108
"Southwest Airlines Co.","2017","Carrier Delay",4.68050765012824
"Southwest Airlines Co.","2017","Weather Delay",0.506642885921209
"Southwest Airlines Co.","2017","Late Arrival",9.3477000481511
"Spirit Air Lines","2015","Carrier Delay",6.62982305182358
"Spirit Air Lines","2015","Cancelled / Diverted",1.86234334932143
"Spirit Air Lines","2015","Weather Delay",0.42436040518321
"Spirit Air Lines","2015","National Avaiation System Delay",14.4302302796923
"Spirit Air Lines","2015","Security Delay",0.120055546562843
"Spirit Air Lines","2015","Late Arrival",7.5497661421549
"Spirit Air Lines","2016","Carrier Delay",3.83188011490676
"Spirit Air Lines","2016","Cancelled / Diverted",2.04632450307166
"Spirit Air Lines","2016","Weather Delay",0.269929594280711
"Spirit Air Lines","2016","National Avaiation System Delay",14.931453917901
"Spirit Air Lines","2016","Security Delay",0.0687631603701908
"Spirit Air Lines","2016","Late Arrival",4.52980846460539
"Spirit Air Lines","2017","Carrier Delay",3.15512430766668
"Spirit Air Lines","2017","Cancelled / Diverted",2.81097738724857
"Spirit Air Lines","2017","Weather Delay",0.194769499854246
"Spirit Air Lines","2017","National Avaiation System Delay",13.2427018698205
"Spirit Air Lines","2017","Security Delay",0.0302336234539624
"Spirit Air Lines","2017","Late Arrival",3.57452213384417
"United Air Lines Inc.","2003","Cancelled / Diverted",1.10534520949385
"United Air Lines Inc.","2003","Carrier Delay",3.56136727890753
"United Air Lines Inc.","2003","Security Delay",0.00777615666034535
"United Air Lines Inc.","2003","Late Arrival",4.57794433284075
"United Air Lines Inc.","2003","Weather Delay",0.404919379781993
"United Air Lines Inc.","2003","National Avaiation System Delay",8.80984188377317
"United Air Lines Inc.","2004","Cancelled / Diverted",1.35801314113405
"United Air Lines Inc.","2004","Carrier Delay",4.22208228681641
"United Air Lines Inc.","2004","Security Delay",0.00903542924586011
"United Air Lines Inc.","2004","Late Arrival",5.17730095787784
"United Air Lines Inc.","2004","Weather Delay",0.322252848085324
"United Air Lines Inc.","2004","National Avaiation System Delay",9.16641238404353
"United Air Lines Inc.","2005","Cancelled / Diverted",1.47638078852811
"United Air Lines Inc.","2005","Carrier Delay",5.8028165245988
"United Air Lines Inc.","2005","Security Delay",0.00307665079293214
"United Air Lines Inc.","2005","Late Arrival",6.47021308121947
"United Air Lines Inc.","2005","Weather Delay",0.395546162109656
"United Air Lines Inc.","2005","National Avaiation System Delay",8.2019764651649
"United Air Lines Inc.","2006","Cancelled / Diverted",2.26516375737988
"United Air Lines Inc.","2006","Carrier Delay",5.62826994768084
"United Air Lines Inc.","2006","Security Delay",0.00282395481672293
"United Air Lines Inc.","2006","Late Arrival",8.75839586566615
"United Air Lines Inc.","2006","Weather Delay",0.423407225484392
"United Air Lines Inc.","2006","National Avaiation System Delay",9.06489496168061
"United Air Lines Inc.","2007","Cancelled / Diverted",2.63509128534169
"United Air Lines Inc.","2007","Carrier Delay",6.06484259247921
"United Air Lines Inc.","2007","Security Delay",0.00528365190346162
"United Air Lines Inc.","2007","Late Arrival",10.4661858523026
"United Air Lines Inc.","2007","Weather Delay",0.569450736935768
"United Air Lines Inc.","2007","National Avaiation System Delay",9.92696152260603
"United Air Lines Inc.","2008","Cancelled / Diverted",2.56632147981714
"United Air Lines Inc.","2008","Carrier Delay",6.21147903851929
"United Air Lines Inc.","2008","Security Delay",0.00800195766548391
"United Air Lines Inc.","2008","Late Arrival",9.66193786636708
"United Air Lines Inc.","2008","Weather Delay",0.597301536100019
"United Air Lines Inc.","2008","National Avaiation System Delay",9.34288955874665
"United Air Lines Inc.","2009","Cancelled / Diverted",1.89392332010778
"United Air Lines Inc.","2009","Carrier Delay",4.06889838959496
"United Air Lines Inc.","2009","Security Delay",0.00656680316564469
"United Air Lines Inc.","2009","Late Arrival",6.45941100337358
"United Air Lines Inc.","2009","Weather Delay",0.3906293097961
"United Air Lines Inc.","2009","National Avaiation System Delay",6.20158971801999
"United Air Lines Inc.","2010","Cancelled / Diverted",1.6783208630032
"United Air Lines Inc.","2010","Carrier Delay",3.05396684747917
"United Air Lines Inc.","2010","Security Delay",0.00756672622500226
"United Air Lines Inc.","2010","Late Arrival",4.89727207277582
"United Air Lines Inc.","2010","Weather Delay",0.315913734657413
"United Air Lines Inc.","2010","National Avaiation System Delay",4.88657780524133
"United Air Lines Inc.","2011","Cancelled / Diverted",1.75892960425691
"United Air Lines Inc.","2011","Carrier Delay",4.20321838489518
"United Air Lines Inc.","2011","Security Delay",0.0101185044278498
"United Air Lines Inc.","2011","Late Arrival",6.4020539053764
"United Air Lines Inc.","2011","Weather Delay",0.369445908255466
"United Air Lines Inc.","2011","National Avaiation System Delay",7.09129789339743
"United Air Lines Inc.","2012","Cancelled / Diverted",1.64312134702444
"United Air Lines Inc.","2012","Carrier Delay",7.05152424964
"United Air Lines Inc.","2012","Security Delay",0.0375476475072707
"United Air Lines Inc.","2012","Late Arrival",6.30526216717334
"United Air Lines Inc.","2012","Weather Delay",0.384310440568852
"United Air Lines Inc.","2012","National Avaiation System Delay",7.22468352643319
"United Air Lines Inc.","2013","Cancelled / Diverted",1.20660817164164
"United Air Lines Inc.","2013","Carrier Delay",6.11106014654071
"United Air Lines Inc.","2013","Security Delay",0.0213168102681308
"United Air Lines Inc.","2013","Late Arrival",5.65006583655926
"United Air Lines Inc.","2013","Weather Delay",0.536225924183172
"United Air Lines Inc.","2013","National Avaiation System Delay",7.20577582355011
"United Air Lines Inc.","2014","Cancelled / Diverted",1.72958778427972
"United Air Lines Inc.","2014","Carrier Delay",7.40176646512457
"United Air Lines Inc.","2014","Security Delay",0.00132717900504125
"United Air Lines Inc.","2014","Late Arrival",6.43814737968261
"United Air Lines Inc.","2014","Weather Delay",0.74104812695531
"United Air Lines Inc.","2014","National Avaiation System Delay",7.69906671961875
"United Air Lines Inc.","2015","Cancelled / Diverted",1.54365812655243
"United Air Lines Inc.","2015","Carrier Delay",7.39659080552932
"United Air Lines Inc.","2015","Security Delay",0.00455864873197434
"United Air Lines Inc.","2015","Late Arrival",6.41895552457424
"United Air Lines Inc.","2015","Weather Delay",0.801263468955234
"United Air Lines Inc.","2015","National Avaiation System Delay",5.6845263833492
"United Air Lines Inc.","2016","Cancelled / Diverted",1.26167975680054
"United Air Lines Inc.","2016","Carrier Delay",5.32513434128281
"United Air Lines Inc.","2016","Security Delay",0.00384539882253007
"United Air Lines Inc.","2016","Late Arrival",5.43067549493915
"United Air Lines Inc.","2016","Weather Delay",0.644362986568624
"United Air Lines Inc.","2016","National Avaiation System Delay",5.62897772200482
"United Air Lines Inc.","2017","Cancelled / Diverted",0.964723870544978
"United Air Lines Inc.","2017","Carrier Delay",5.63607460531266
"United Air Lines Inc.","2017","Security Delay",0.00606744572669797
"United Air Lines Inc.","2017","Late Arrival",5.48299294962807
"United Air Lines Inc.","2017","Weather Delay",0.540621549140243
"United Air Lines Inc.","2017","National Avaiation System Delay",7.47350346451151
"US Airways Inc.","2003","Cancelled / Diverted",1.56866515080586
"US Airways Inc.","2003","Security Delay",0
"US Airways Inc.","2003","National Avaiation System Delay",8.77623637397178
"US Airways Inc.","2003","Late Arrival",6.10566441516753
"US Airways Inc.","2003","Carrier Delay",3.78686969170066
"US Airways Inc.","2003","Weather Delay",0.455347589112553
"US Airways Inc.","2004","Cancelled / Diverted",1.7962988100086
"US Airways Inc.","2004","Security Delay",0
"US Airways Inc.","2004","National Avaiation System Delay",7.64580788199629
"US Airways Inc.","2004","Late Arrival",6.19853352670396
"US Airways Inc.","2004","Carrier Delay",4.72353001412177
"US Airways Inc.","2004","Weather Delay",0.407990588661147
"US Airways Inc.","2005","Cancelled / Diverted",2.14939063788595
"US Airways Inc.","2005","Security Delay",0
"US Airways Inc.","2005","National Avaiation System Delay",8.35576785265349
"US Airways Inc.","2005","Late Arrival",6.90398229360751
"US Airways Inc.","2005","Carrier Delay",5.9304878421274
"US Airways Inc.","2005","Weather Delay",0.471679405275734
"US Airways Inc.","2006","Cancelled / Diverted",1.29346887355302
"US Airways Inc.","2006","Security Delay",0.0656420597253805
"US Airways Inc.","2006","National Avaiation System Delay",9.17903352322698
"US Airways Inc.","2006","Late Arrival",6.17933064471401
"US Airways Inc.","2006","Carrier Delay",6.0420922106631
"US Airways Inc.","2006","Weather Delay",0.389181608576115
"US Airways Inc.","2007","Cancelled / Diverted",2.03194169497391
"US Airways Inc.","2007","Security Delay",0.11593644620319
"US Airways Inc.","2007","National Avaiation System Delay",11.279799854567
"US Airways Inc.","2007","Late Arrival",8.80835189011365
"US Airways Inc.","2007","Carrier Delay",8.67123702484514
"US Airways Inc.","2007","Weather Delay",0.384715530222661
"US Airways Inc.","2008","Cancelled / Diverted",1.65414064274045
"US Airways Inc.","2008","Security Delay",0.0648053634457626
"US Airways Inc.","2008","National Avaiation System Delay",8.37543238482415
"US Airways Inc.","2008","Late Arrival",5.02494549030069
"US Airways Inc.","2008","Carrier Delay",4.55041899164221
"US Airways Inc.","2008","Weather Delay",0.268134809265657
"US Airways Inc.","2009","Cancelled / Diverted",1.41601857422078
"US Airways Inc.","2009","Security Delay",0.0478924009499718
"US Airways Inc.","2009","National Avaiation System Delay",9.00252713773867
"US Airways Inc.","2009","Late Arrival",4.33379962165414
"US Airways Inc.","2009","Carrier Delay",4.07504342762988
"US Airways Inc.","2009","Weather Delay",0.25663252856318
"US Airways Inc.","2010","Cancelled / Diverted",1.71255925916828
"US Airways Inc.","2010","Security Delay",0.0710692441846184
"US Airways Inc.","2010","National Avaiation System Delay",7.1607575348186
"US Airways Inc.","2010","Late Arrival",3.85005281127951
"US Airways Inc.","2010","Carrier Delay",3.90098499177127
"US Airways Inc.","2010","Weather Delay",0.276637763749355
"US Airways Inc.","2011","Cancelled / Diverted",1.80621243171069
"US Airways Inc.","2011","Security Delay",0.074508096898675
"US Airways Inc.","2011","National Avaiation System Delay",8.38743085478404
"US Airways Inc.","2011","Late Arrival",4.34818865211458
"US Airways Inc.","2011","Carrier Delay",5.23674930671375
"US Airways Inc.","2011","Weather Delay",0.352006006035381
"US Airways Inc.","2012","Cancelled / Diverted",1.11214729025412
"US Airways Inc.","2012","Security Delay",0.0595305531300168
"US Airways Inc.","2012","National Avaiation System Delay",6.04824829380873
"US Airways Inc.","2012","Late Arrival",2.82405513242617
"US Airways Inc.","2012","Carrier Delay",3.84321345262861
"US Airways Inc.","2012","Weather Delay",0.235092006936079
"US Airways Inc.","2013","Cancelled / Diverted",1.12228492166073
"US Airways Inc.","2013","Security Delay",0.0727666457309281
"US Airways Inc.","2013","National Avaiation System Delay",8.05010027329626
"US Airways Inc.","2013","Late Arrival",4.03530299025397
"US Airways Inc.","2013","Carrier Delay",4.94513462326583
"US Airways Inc.","2013","Weather Delay",0.305946315592922
"US Airways Inc.","2014","Cancelled / Diverted",1.80434808821579
"US Airways Inc.","2014","Security Delay",0.0848878009959847
"US Airways Inc.","2014","National Avaiation System Delay",7.27436364294069
"US Airways Inc.","2014","Late Arrival",4.05264008295853
"US Airways Inc.","2014","Carrier Delay",5.69742804432494
"US Airways Inc.","2014","Weather Delay",0.397885039730867
"US Airways Inc.","2015","Cancelled / Diverted",2.26052386583801
"US Airways Inc.","2015","Security Delay",0.0820370882922779
"US Airways Inc.","2015","National Avaiation System Delay",7.67998892886798
"US Airways Inc.","2015","Late Arrival",4.44633771985004
"US Airways Inc.","2015","Carrier Delay",5.77861258586418
"US Airways Inc.","2015","Weather Delay",0.405736859321138
"Virgin America","2012","Late Arrival",4.61367871104454
"Virgin America","2012","Cancelled / Diverted",0.655803587738848
"Virgin America","2012","Carrier Delay",2.84542033539147
"Virgin America","2012","National Avaiation System Delay",6.03973183296189
"Virgin America","2012","Security Delay",0.0493588104197874
"Virgin America","2012","Weather Delay",2.34269847648972
"Virgin America","2013","Late Arrival",5.24019393345352
"Virgin America","2013","Cancelled / Diverted",0.61435597640593
"Virgin America","2013","Carrier Delay",3.33719566625243
"Virgin America","2013","National Avaiation System Delay",6.56527751037054
"Virgin America","2013","Security Delay",0.0898254948978699
"Virgin America","2013","Weather Delay",2.08177410603329
"Virgin America","2014","Late Arrival",5.12802990784211
"Virgin America","2014","Cancelled / Diverted",0.78942792557816
"Virgin America","2014","Carrier Delay",3.26562336984872
"Virgin America","2014","National Avaiation System Delay",7.11790992870805
"Virgin America","2014","Security Delay",0.0816727525647713
"Virgin America","2014","Weather Delay",2.14084507042254
"Virgin America","2015","Late Arrival",6.81325622344636
"Virgin America","2015","Cancelled / Diverted",1.05810703843109
"Virgin America","2015","Carrier Delay",3.89535240618387
"Virgin America","2015","National Avaiation System Delay",6.4595415407977
"Virgin America","2015","Security Delay",0.0712243348464533
"Virgin America","2015","Weather Delay",1.78734471673425
"Virgin America","2016","Late Arrival",8.23289593611204
"Virgin America","2016","Cancelled / Diverted",1.24998191577089
"Virgin America","2016","Carrier Delay",4.69612708149477
"Virgin America","2016","National Avaiation System Delay",7.72458442441516
"Virgin America","2016","Security Delay",0.111746068488592
"Virgin America","2016","Weather Delay",1.77067750755921
"Virgin America","2017","Late Arrival",10.8727339315144
"Virgin America","2017","Cancelled / Diverted",3.97363120307636
"Virgin America","2017","Carrier Delay",4.69804065189526
"Virgin America","2017","National Avaiation System Delay",12.7293535982421
"Virgin America","2017","Security Delay",0.0571323933345541
"Virgin America","2017","Weather Delay",3.44103644021242
